id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127
54,2020.7,1066.4,2020.0,1167.6,2123.5,1271.4,2200.8,1178.3,2130.2,1264.3,2170.6,1537.9,2440.2,1566.1,2545.1,1351.3,2331.5,1408.4,2360.2,1487.3,2461.2,1548.2,2551.3,1336.5,2309.5,1438.7,2349.9,1484.3,2484.2,1571.5,2531.7,1433.5,2391.8,1484.2,2494.4,1566.9,2546.9,1640.3,2606.2,1475.3,2427.8,1557.9,2511.2,1599.2,2895.9,1693.8,2641.3,1441.1,2386.6,1523.6,2441.3,1871.7,2537.1,1652.2,2643.1,1490.2,2421.5,1528.5,2461.8,1614.5,2617.1,1701.7,2623.4,1415.4,2391.5,1496.3,2439.9,1571.6,2565.6,1666.7,2634.2,1497.3,2425.4,1531.9,2464.3,1644.3,2618.3,1685.8,2637.9,1574.2,2489.5,1590.5,2548.3,1694.4,2955.6,1754.0,2714.7,1582.8,2514.5,1649.1,2575.6,1682.8,2680.9,1762.3,2734.1,1774.3,2454.7,1567.3,2480.9,1650.2,2613.2,1740.8,2707.3,1525.5,2478.3,1613.5,2527.8,1690.4,2626.3,1756.1,2720.7,1537.8,2498.7,1620.8,2529.1,1661.4,2641.6,1739.2,2727.2,1607.8,2512.9,1653.5,2577.7,1706.7,2696.2,1762.2,2756.9,1511.4
55,2035.0,1080.5,2058.4,1162.8,2115.2,1201.5,2158.2,1161.5,2118.5,1257.6,2139.8,1285.4,2208.4,1310.4,2260.3,1237.1,2189.4,1260.1,2229.9,1245.0,2237.8,1325.2,2313.6,1237.7,2218.0,1272.1,2241.4,1289.9,2258.0,1299.1,2271.0,1319.9,2288.0,1328.7,2338.3,1323.8,2293.6,1417.1,2360.9,1350.3,2291.5,1347.1,2367.4,1381.2,2359.9,1440.0,2365.9,1316.9,2275.2,1343.4,2306.8,1334.2,2298.7,1398.0,2341.8,1376.5,2302.9,1356.0,2330.7,1663.8,2362.2,1419.6,2378.6,1300.8,2280.8,1343.5,2287.6,1332.0,2324.5,1408.5,2358.9,1350.9,2308.0,1366.4,2325.2,1366.5,2351.3,1418.5,2371.5,1424.5,2403.6,1461.4,2406.7,1470.5,2404.0,1501.4,2462.4,1463.9,2417.9,1493.6,2463.1,1500.9,2465.4,1517.0,2475.5,1388.6,2356.7,1426.6,2361.2,1415.3,2356.0,1476.4,2413.2,1404.8,2365.9,1437.6,2412.3,1447.2,2448.2,1514.4,2469.0,1414.6,2420.4,1442.1,2378.5,1458.3,2402.8,1544.5,2463.6,1473.0,2432.5,1491.4,2457.2,1500.5,2456.3,1529.1,2457.7,1391.0
56,2065.1,1091.9,2087.7,1177.0,2184.9,1209.9,2196.3,1179.8,2489.2,1232.8,2186.5,1284.9,2246.1,1291.1,2262.4,1220.4,2226.1,1251.9,2265.3,1261.5,2241.9,1595.4,2281.6,1244.4,2206.9,1283.4,2232.9,1277.4,2243.0,1283.1,2277.8,1323.9,2299.1,1341.9,2344.6,1322.9,2352.1,1417.3,2401.4,1370.7,2332.8,1349.1,2360.2,1374.6,2395.1,1399.5,2394.6,1322.0,2289.7,1350.8,2292.9,1340.5,2301.3,1409.3,2421.2,1335.1,2320.0,1354.2,2351.9,1379.7,2428.0,1432.5,2381.6,1310.1,2300.3,1338.2,2313.2,1349.9,2333.9,1396.0,2374.5,1345.0,2303.5,1371.6,2353.2,1367.1,2384.2,1418.6,2380.5,1410.1,2419.2,1444.3,2413.2,1468.8,2430.9,1537.7,2488.9,1465.2,2432.3,1537.4,2492.4,1506.4,2462.6,1515.6,2500.7,1393.1,2383.6,1430.3,2388.6,1433.6,2657.5,1479.1,2437.4,1405.2,2387.8,1456.3,2432.2,1467.8,2454.5,1520.1,2493.7,1450.1,2438.8,1430.7,2393.3,1485.0,2416.9,1516.7,2483.2,1468.7,2431.1,1522.8,2489.8,1478.8,2449.6,1519.2,2477.1,1390.2
57,2128.2,1100.3,2109.7,1209.5,2207.4,1319.2,2280.3,1235.2,2229.2,1311.5,2296.8,1530.6,2544.9,1582.9,2616.3,1394.2,2385.0,1429.4,2445.2,1519.2,2546.3,1616.8,2635.6,1405.9,2408.7,1470.8,2438.0,1530.0,2530.1,1589.5,2608.9,1493.8,2461.3,1547.5,2541.2,1590.5,2644.3,1757.7,2700.3,1530.1,2515.9,1562.8,2571.0,1640.2,2663.5,1725.1,2744.9,1484.5,2495.9,1558.5,2494.5,1602.1,2642.7,1731.6,2744.1,1542.4,2514.5,1554.0,2543.5,1641.0,2987.6,1755.5,2745.6,1462.1,2813.4,1553.7,2530.2,1635.4,2637.3,1695.4,2703.2,1517.8,2532.7,1568.5,2560.4,1630.5,2692.2,1727.1,2726.0,1571.4,2575.4,1643.8,2636.4,1695.6,2751.2,1796.1,2828.7,1650.1,2601.6,1686.8,2653.6,1755.8,2799.0,1867.2,2860.7,1548.3,2553.1,1617.9,2594.3,1685.4,2696.9,1769.9,2785.1,1613.1,2594.6,1682.7,2616.6,1715.0,2759.1,1804.4,2865.5,1613.0,2593.7,1632.4,2609.5,1714.2,2697.2,1817.6,2853.0,1634.5,2621.0,1663.1,2620.3,1775.1,2779.8,1843.2,2836.6,1546.1
58,2138.8,1152.8,2135.8,1299.3,2304.7,1436.1,2469.2,1291.8,2337.5,1438.3,2486.5,1434.0,2725.4,1586.7,2591.1,1375.6,2389.2,1532.3,2603.0,1420.6,2431.6,1584.4,2637.8,1395.7,2410.9,1538.9,2574.5,1436.1,2451.2,1571.0,2598.5,1442.2,2425.2,1592.2,2673.0,1528.5,2530.1,1623.3,2633.7,1487.6,2505.7,1660.3,2702.5,1528.8,2574.2,1659.3,2992.6,1449.7,2450.8,1609.1,2624.1,1504.7,2507.9,1598.1,2665.6,1480.4,2523.9,1626.2,2678.5,1536.6,2538.5,1647.6,2686.4,1434.9,2468.0,1598.9,2641.4,1503.2,2532.0,1618.5,2684.1,1480.8,2517.3,1649.2,2669.8,1521.8,2539.3,1631.8,2669.0,1564.0,2582.2,1728.2,2741.5,1604.1,2619.3,1715.9,2744.7,1591.6,2642.4,1751.6,2807.9,1656.9,2652.8,1771.1,2830.2,1555.8,2842.7,1700.5,2702.7,1571.2,2553.8,1686.6,2710.3,1534.8,2578.5,1683.3,2752.2,1626.3,2615.6,1747.7,2783.9,1558.9,2598.3,1699.3,2727.0,1581.0,2607.8,1712.3,2751.7,1587.5,2614.4,1752.8,2782.9,1930.8,2645.9,1789.4,2807.1,1532.8
59,2173.0,1145.8,2172.3,1306.5,2335.5,1443.4,2437.9,1288.4,2326.6,1428.8,2462.0,1472.8,2491.5,1600.8,2631.7,1407.8,2445.1,1553.0,2560.4,1476.6,2495.3,1598.0,2929.4,1426.2,2811.4,1561.2,2569.9,1492.4,2503.1,1615.5,2661.8,1587.2,2589.3,1709.3,2742.9,1665.1,2682.9,1802.0,2806.9,1734.7,2786.5,1866.6,2895.3,1820.3,2844.7,1950.7,2973.6,1581.2,2612.1,1706.3,2751.7,1686.2,2678.7,1811.9,2807.1,1704.3,2777.6,1851.8,2907.8,1781.7,2850.4,1931.2,2991.9,1599.0,2647.4,1701.3,2738.3,1651.5,2714.4,1783.6,2805.4,1736.7,2795.2,1861.5,2915.8,1805.3,2828.3,1951.7,2963.7,1711.9,2742.0,1831.2,2880.0,1792.9,2858.4,1919.9,2955.9,1892.2,2910.5,1972.5,3035.3,1953.7,2990.4,2078.8,3095.2,1666.6,2727.3,1808.2,2827.2,1751.2,2777.3,1882.1,3228.4,1833.6,2896.0,1947.4,3031.0,1908.1,2945.1,2345.2,3065.6,1675.2,2742.7,1849.9,2856.3,1809.0,2810.6,1919.4,2930.1,1898.6,2890.9,1953.0,3048.3,1939.0,2988.3,2048.8,3086.8,1703.6
60,2187.8,1149.0,2194.5,1334.1,2357.9,1476.9,2512.0,1308.2,2361.6,1473.6,2540.4,1476.8,2496.3,1625.2,2650.7,1403.0,2452.1,1557.7,2628.5,1470.4,2515.0,1584.9,2659.7,1409.4,2492.7,1595.0,2650.8,1453.4,2497.9,1584.2,2671.5,1485.1,2538.1,1635.4,2691.8,1558.6,2598.1,1675.2,2727.5,1525.4,2564.0,1660.6,2736.6,1552.9,2650.4,1680.5,2730.0,1495.1,2520.3,1639.4,2710.4,1508.7,2598.8,1681.1,2745.3,1528.7,2571.2,1654.6,2732.5,1554.3,2591.6,1691.4,2740.5,1468.2,2527.6,1641.3,2719.9,1542.8,2556.7,1699.4,2732.8,1509.5,2570.9,1666.1,2719.3,1556.3,2603.7,1700.0,2743.6,1599.6,2615.1,1752.5,2786.8,1614.6,2658.8,1796.2,2843.6,1673.2,2675.4,1750.7,2884.2,1725.9,2730.5,1846.9,2900.2,1581.8,2628.7,1721.7,2809.8,1586.8,2622.5,1733.5,2785.4,1599.4,2627.9,1729.3,2802.9,1668.3,2709.3,1780.8,2819.8,1570.0,2596.2,1754.7,2796.2,1622.7,2708.2,1769.3,2819.0,1640.4,2664.1,1761.6,2860.8,1669.5,2744.3,2164.7,2881.2,1563.1
61,2249.5,1175.0,2240.6,1290.0,2328.9,1357.1,2403.5,1260.9,2330.6,1352.9,2424.0,1640.3,2667.9,1680.0,2744.2,1461.0,2497.5,1539.4,2567.9,1594.8,2677.9,1639.7,2760.8,1458.8,2552.0,1515.1,2585.2,1602.9,2675.8,1673.1,2734.2,1533.4,2602.6,1634.4,2661.4,1677.0,2799.2,1745.2,2850.9,1563.7,2631.2,1658.7,2683.5,1739.4,2825.5,1775.2,2856.9,1547.3,2637.2,1627.2,2662.7,1670.3,2768.5,1729.2,2837.8,1597.0,2673.9,1637.9,2687.1,1719.0,2827.9,2126.8,3197.8,1530.7,2593.9,1620.7,2646.5,1663.8,2761.2,1750.2,2849.8,1573.2,2649.8,1655.9,2673.3,1741.1,2787.6,1781.3,2892.2,1628.4,2707.8,1697.3,2741.6,1761.5,2862.3,1868.6,2957.8,1697.2,2748.6,1727.2,2799.1,1806.4,2884.4,1897.3,2955.6,1600.0,2686.9,1695.5,2724.8,1741.8,2847.8,1837.9,2893.4,1661.1,2700.7,1716.2,2755.1,1778.0,2872.6,1884.7,2920.8,1945.8,2705.8,1721.7,2760.4,1806.1,2853.7,1889.5,2981.9,1675.1,2728.2,1731.5,2805.8,1780.2,2912.5,1897.3,2931.5,1599.4
62,2276.1,1175.2,2266.1,1268.4,2326.1,1344.5,2362.9,1254.1,2328.0,1319.5,2392.1,1372.7,2462.0,1414.7,2480.7,1327.1,2409.7,1369.8,2441.7,1380.6,2450.6,1431.7,2484.3,1353.4,2422.5,1367.4,2436.4,1377.4,2481.0,1416.1,2498.2,1425.6,2493.5,1420.9,2497.1,1433.2,2509.9,1497.1,2580.4,1455.6,2525.6,1474.7,2526.6,1499.4,2599.6,1522.8,2605.4,1413.7,2495.0,1443.7,2514.5,1439.4,2509.9,1500.7,2573.0,1451.4,2529.4,1469.4,2564.4,1477.7,2552.3,1555.5,2588.0,1431.1,2518.9,1441.4,2517.4,1473.6,2545.7,1495.1,2552.0,1433.6,2537.5,1454.6,2534.2,1489.7,2549.6,1534.1,2584.2,1549.1,2609.3,1538.1,2634.8,1562.4,2646.2,1614.5,2706.6,1579.8,2627.7,1600.5,2674.3,1599.5,2688.8,1637.7,2695.2,1502.1,2565.7,1503.7,2624.5,1515.9,2565.7,1552.0,2634.4,1522.8,2590.9,1559.3,2662.7,1546.5,2650.2,1599.5,2679.7,1530.2,2628.2,1527.1,2603.0,1556.3,2611.9,1632.9,2690.1,1585.6,2612.6,1625.0,2655.4,1593.7,2675.9,1668.5,2691.7,1793.9
63,2313.5,1198.2,2289.3,1258.2,2384.4,1319.0,2386.1,1258.0,2372.9,1299.8,2393.1,1365.1,2466.2,1422.3,2481.8,1329.4,2435.4,1358.2,2483.0,1367.0,2785.9,1406.0,2492.3,1341.4,2449.7,1369.2,2450.0,1379.9,2458.4,1428.6,2492.8,1439.3,2516.3,1439.9,2553.6,1448.3,2523.3,1493.8,2608.9,1434.5,2510.3,1501.5,2547.4,1509.7,2565.0,1512.3,2613.3,1426.5,2525.8,1435.7,2540.9,1454.9,2550.0,1513.1,2891.6,1436.6,2536.6,1483.6,2575.7,1480.2,2583.0,1534.7,2596.9,1452.2,2549.6,1738.4,2552.4,1439.9,2551.8,1506.2,2568.7,1444.1,2548.8,1457.0,2583.6,1516.6,2571.0,1555.1,2613.9,1549.9,2647.9,1543.9,2619.1,1561.3,2646.4,1624.8,2752.5,1571.1,2638.9,1634.7,2730.9,1615.0,2675.8,1637.1,2721.4,1495.2,2599.9,1839.6,2632.8,1509.9,2624.1,1538.1,2661.6,1507.0,2618.1,1564.1,2643.4,1556.7,2647.2,1593.7,2664.9,1517.6,2658.2,1518.6,2641.7,1558.8,2657.4,1610.3,2726.6,1564.6,2628.2,1612.0,2704.5,1589.1,2683.8,1612.0,2728.4,1502.7
64,2340.8,1228.9,2325.9,1310.0,2427.5,1409.2,2493.9,1306.2,2443.5,1403.4,2502.1,1611.1,2762.0,1698.2,2843.0,1490.8,2606.9,1544.5,2652.8,1632.4,2747.0,1718.5,2853.7,1508.7,2618.9,1570.7,2628.2,1616.7,2783.5,1720.2,2822.1,1603.8,2698.0,1683.4,2770.2,2003.7,2845.7,1839.3,2935.3,1624.2,2728.1,1664.6,2757.9,1750.0,2880.8,1847.7,2971.1,1603.3,2695.7,1651.4,2738.4,1739.0,2856.8,1804.0,2950.9,1618.9,2717.0,1701.4,2769.9,1768.6,2882.2,1799.1,2966.8,1599.9,2711.8,1661.9,2735.5,1695.7,2843.0,1843.9,2932.0,1648.4,2742.0,1678.3,2771.5,1774.8,2860.1,1834.8,2962.8,1687.8,2778.8,1775.3,2844.5,1790.2,2934.8,1918.7,3030.4,1727.8,2842.6,1791.4,2856.8,1863.4,3289.6,1921.8,3053.7,1650.2,2763.7,1718.7,2837.2,1800.5,2936.2,1889.2,3018.8,1669.8,2791.0,1726.2,2850.8,1810.7,2978.2,1928.0,3044.8,1687.2,2794.8,1753.1,2840.3,1803.2,2918.4,1926.1,3048.9,1750.2,2847.4,1787.9,2862.8,1846.6,2987.6,1929.1,3068.1,1646.4
65,2363.9,1230.3,2368.2,1384.0,2523.6,1537.0,2689.4,1373.0,2540.1,1536.7,2701.2,1536.5,2657.1,1705.2,2801.2,1519.3,2638.5,1633.2,2806.4,1536.8,2655.6,1680.3,2833.8,1481.2,2649.2,1643.7,2799.1,1533.2,2655.0,1666.9,2809.4,1571.9,2680.5,1697.1,2864.8,1619.5,2747.8,1723.5,2867.5,1614.3,2712.0,1753.7,2903.9,1644.8,2749.5,1784.9,2891.5,1542.6,2694.8,1705.9,2869.1,1591.8,2723.5,1718.3,2844.4,1600.3,2713.6,1736.0,2897.9,1622.7,2749.9,1762.9,2901.3,1549.7,2670.4,1729.0,2869.7,1595.7,2707.2,1702.0,2851.8,1586.0,2687.3,1727.5,2895.8,1665.4,2773.6,2065.9,2892.5,1637.8,2783.5,1806.9,2957.5,1687.6,2839.4,1847.5,2963.5,1697.4,2849.6,1852.9,2999.7,1739.6,2866.9,1878.4,3058.1,1640.6,2778.1,1800.8,2929.9,1675.0,2788.4,1799.4,2945.4,1665.9,3057.0,1806.1,2961.4,1755.9,2885.2,1845.9,2997.3,1653.1,2789.3,1817.8,2970.3,1689.8,2806.4,1834.2,2955.3,2008.2,2859.9,1836.7,2996.2,1754.7,2872.8,1907.2,3011.9,1627.3
66,2400.4,1242.1,2391.6,1388.7,2529.7,1522.7,2682.9,1374.8,2546.2,1525.7,2674.6,1584.1,2710.4,1743.3,2887.7,1526.2,2669.0,1630.8,2782.1,1580.7,2700.8,1725.8,2861.3,1511.5,2682.1,1656.3,2786.5,1597.8,2709.7,1709.1,2850.5,1701.1,2826.2,1815.3,2962.9,1768.9,3233.1,1895.6,3063.6,1823.9,2990.2,1981.8,3128.1,2202.9,3087.4,2045.4,3194.3,1696.5,2847.0,1831.6,2944.0,1779.6,2883.4,1876.2,3028.5,1831.7,3022.3,1965.6,3108.5,1889.6,3062.9,2022.4,3199.1,1696.1,2842.4,1812.9,2981.7,1760.6,2871.4,1877.3,3014.8,1825.1,3008.3,1942.4,3135.2,1912.3,3050.4,2057.8,3184.2,1841.2,2948.8,1951.5,3071.9,1906.9,3047.4,2036.0,3160.8,1952.4,3115.5,2090.2,3221.4,2095.9,3229.8,2143.1,3343.6,1780.3,2910.5,1913.9,3058.4,1866.1,3008.4,1974.5,3146.5,1929.5,3062.8,2072.4,3218.7,1995.3,3172.9,2119.2,3287.5,1814.8,2969.9,1945.7,3107.3,1906.4,3050.7,2022.0,3163.0,1964.4,3120.1,2065.3,3248.3,2032.5,3235.8,2186.5,3314.2,1781.2
67,2434.0,1251.0,2424.3,1429.9,2592.8,1547.4,2750.3,1409.8,2588.2,1597.5,2753.5,1597.6,2700.6,1689.3,2885.3,1512.0,2691.6,1693.6,2871.1,1573.3,2725.9,1695.8,2863.3,1499.5,2674.5,1671.3,2846.4,1554.3,2710.8,1678.8,2884.4,1576.4,2739.5,1748.1,2920.7,1641.0,2790.9,1753.8,2977.4,1613.9,2791.2,1796.4,2992.0,1652.0,3179.7,1794.9,3007.2,1576.5,3035.3,1748.4,2926.3,1648.0,2788.9,1753.4,2938.8,1624.2,2811.2,1749.9,2937.5,1653.5,2810.4,1813.6,2980.8,1962.1,2759.5,1744.4,2959.8,1603.5,2763.4,1743.0,2943.0,1618.7,2786.4,2059.0,2975.0,1648.6,2820.4,1811.1,2980.1,1695.0,2845.7,1843.3,3036.5,1718.4,2883.5,1864.2,3024.0,1729.8,2915.8,1856.7,3094.6,1814.2,2927.5,1914.1,3095.1,1676.3,2853.7,1840.9,3001.3,1721.9,2875.5,1860.6,2988.2,1678.5,2840.8,1846.6,3031.4,1769.8,2930.8,1873.6,3067.2,1679.6,2837.1,1864.7,3026.5,1700.8,2918.2,1860.9,3082.0,1712.7,2914.4,1898.6,3069.6,1818.3,2948.4,1895.9,3097.4,1658.4
68,2461.3,1264.5,2462.3,1377.3,2571.0,1441.1,2644.5,1374.6,2565.0,1447.9,2633.0,2007.2,2904.3,1790.6,2987.1,1551.6,2747.2,1632.2,2825.2,1704.0,2906.9,1792.5,2974.0,1559.3,2749.7,1630.4,2789.6,1747.8,2891.4,1762.4,3000.0,1658.2,2814.4,1707.2,2881.0,1762.5,2977.7,1848.1,3090.4,1704.7,2855.6,1755.9,2886.8,1797.3,3062.7,1905.9,3117.4,1656.0,2842.5,1716.4,2869.0,1764.1,3015.2,1840.6,3055.4,1704.3,2863.1,1761.9,2888.3,1840.3,3028.2,1880.6,3093.6,1661.5,2843.5,1718.2,2890.6,1783.5,2952.6,1853.4,3050.2,1709.9,2847.2,1737.2,2929.7,1809.6,3043.2,1900.5,3096.0,1745.5,2911.1,1846.5,3002.1,1914.4,3064.0,1938.5,3163.2,1776.1,3006.2,1828.8,3022.6,1933.9,3087.6,1970.3,3176.6,1736.5,2877.1,1781.6,2935.6,1867.3,3062.2,1924.9,3125.1,1755.9,2907.1,1804.0,2983.2,1876.5,3107.7,1975.4,3143.9,1773.7,2967.1,1820.0,2993.3,1867.5,3105.8,1981.1,3160.5,1792.1,2946.0,1877.8,3408.1,1901.0,3114.4,1969.0,3185.7,1691.7
69,2490.4,1304.0,2485.1,1681.1,2564.2,1413.0,2588.3,1379.4,2558.2,1422.3,2605.7,1491.2,2675.1,1537.9,2688.5,1433.2,2656.4,1475.7,2686.7,1474.3,2655.7,1526.5,2708.1,1442.4,2640.2,1481.9,2684.3,1502.9,3013.0,1508.7,2726.7,1540.2,2711.5,1541.2,2707.9,1550.3,2719.3,1588.2,2788.5,1536.3,2729.6,1561.5,2756.5,1619.5,2803.8,1629.2,2792.1,1514.8,2716.6,1528.8,2709.0,1566.9,2754.8,1587.9,2787.2,1549.7,2731.2,1568.0,2756.6,1610.8,2781.3,1636.8,2797.2,1529.0,2698.8,1539.5,2768.2,1569.4,2744.8,1602.5,2791.7,1555.5,2750.1,1594.0,2771.5,1582.5,2774.3,1618.4,2803.6,1629.9,2829.1,1642.1,2850.3,1685.7,2843.3,1721.5,3212.8,1652.6,2883.6,1702.2,2888.9,1701.3,2898.5,1723.8,2914.1,1913.5,2783.2,1621.7,2816.1,1612.0,2849.8,1710.9,2865.0,1619.9,2795.1,1638.8,2835.3,1674.6,3193.1,1694.2,2896.2,1650.3,2847.7,1668.0,2827.6,1652.8,2833.5,1723.5,2886.1,1654.2,2850.2,1721.0,2916.5,1703.3,2888.2,1716.2,2951.2,1592.0
70,2519.2,1303.5,2527.2,1372.4,2595.8,1409.7,2628.3,1376.4,2588.2,1462.1,2625.3,1491.7,2666.1,1517.4,2714.5,1445.0,2659.3,1467.0,2718.4,1461.5,2698.6,1520.4,2712.7,1456.0,2680.4,1510.9,2682.3,1476.6,2687.0,1552.3,2709.1,1535.8,2749.7,1545.7,2747.6,1541.1,2756.0,1628.5,2838.6,1559.3,2755.8,1571.0,2765.6,1590.8,2787.1,1625.1,2847.6,1526.8,2737.5,1565.9,2736.1,1540.9,2758.5,1603.2,2826.4,1575.6,2743.6,1564.3,2782.1,1598.7,3162.3,1638.7,2822.9,1521.1,2772.3,1532.9,2754.7,1533.9,2767.5,1582.5,2841.5,1569.6,2741.6,1573.7,2784.6,1589.4,2829.8,1648.5,2822.9,1649.6,2846.4,1654.3,2861.3,1675.2,2850.6,1741.6,2935.6,1666.3,2877.8,1720.2,2929.2,1727.8,2900.6,1758.0,2926.1,1608.9,2844.0,1627.9,2827.2,1609.0,2819.8,1652.8,2876.8,1624.5,2822.3,1697.6,2860.8,1655.1,2886.9,1683.1,2900.3,1627.6,2856.5,1640.5,2838.9,1663.4,2903.9,1735.6,2924.9,1654.6,2847.2,1711.2,2944.2,1695.9,2895.5,1719.5,2954.5,1594.9
71,2550.0,1314.8,2558.9,1441.3,2663.2,1515.2,2702.2,1450.1,2679.2,1510.5,2715.5,1745.8,3284.6,1802.9,3074.3,1577.0,2861.8,1653.3,2863.3,1724.4,2970.7,1804.7,3074.6,1602.4,2829.9,1649.6,2878.2,1724.6,2968.7,1813.0,3043.7,1693.9,2921.4,1742.4,2972.5,1816.2,3054.7,1901.5,3159.6,1721.1,2952.4,1774.9,3024.0,1862.2,3087.9,1938.8,3180.2,1677.1,2907.4,1771.2,2963.3,1869.6,3077.8,1920.1,3164.6,1735.1,2966.7,1786.3,3009.3,1873.8,3102.2,1951.2,3225.3,1682.2,2925.2,1756.0,2979.6,1808.8,3060.9,1888.8,3155.4,1732.9,2949.8,1797.2,2973.2,1854.7,3088.7,1941.7,3172.9,1765.4,3000.8,1883.1,3076.7,1920.3,3148.1,2039.4,3270.2,1836.6,3043.3,1900.0,3080.8,1965.1,3196.9,2046.4,3278.0,1761.6,3291.0,1838.7,3022.7,1862.7,3131.8,1986.8,3229.1,1795.5,3001.5,1847.1,3070.6,1935.9,3175.8,2013.3,3280.3,1797.9,3018.1,1852.9,3059.2,1906.2,3151.5,2014.0,3255.8,1816.5,3041.5,1872.3,3097.7,1987.1,3491.7,2041.0,3312.2,1761.8
72,2585.9,1333.8,2579.9,1506.8,2732.7,1652.3,2926.8,1512.7,2735.4,1629.6,2924.9,1633.8,2908.3,1761.7,3060.4,1588.9,2860.0,1735.2,3010.9,1629.2,2882.3,1771.5,3344.6,1572.3,3193.4,1786.9,3023.6,1632.9,2878.1,1767.2,3096.4,1638.9,2904.9,1812.6,3085.1,1693.5,2938.3,2197.9,3101.7,1685.2,2935.3,1835.2,3094.1,1794.4,2984.5,1831.7,3136.0,1654.7,2896.3,1804.7,3064.0,1713.5,2953.8,1825.4,3088.3,1709.2,2952.8,1844.9,3096.2,1763.1,3016.4,1894.8,3129.2,1651.6,2918.4,1814.4,3064.4,1711.6,2967.0,1815.6,3135.8,1697.1,2945.0,1843.9,3103.2,1745.2,3001.6,1862.1,3140.1,1754.7,2975.4,1925.2,3192.2,1808.6,3027.8,1926.1,3226.3,1800.7,3056.1,1960.3,3235.9,1892.2,3117.1,1985.5,3229.4,1747.5,2973.7,1910.1,3151.5,1762.9,3049.9,1873.9,3157.9,1745.0,2986.6,1920.4,3189.9,1819.1,3064.4,1936.8,3233.3,1764.8,3005.3,1916.0,3158.1,1787.4,3359.1,1912.5,3203.9,1800.1,3040.8,1944.7,3229.3,1882.0,3100.0,1962.3,3255.5,1725.0
73,2637.3,1345.9,2614.5,1525.1,2771.0,1632.4,2907.7,1497.0,2772.2,1634.8,2924.1,1682.1,2946.9,1813.0,3068.6,1622.4,2878.3,1744.9,3013.5,1673.7,2944.1,1803.5,3081.9,1625.2,2895.6,1774.2,3027.6,1693.2,2928.4,1855.9,3070.0,1803.0,3069.7,1912.9,3196.0,1909.4,3092.9,1996.3,3258.5,1937.5,3225.6,2067.7,3678.9,2009.8,3278.4,2132.9,3387.0,1805.8,3078.6,1917.5,3182.1,1874.1,3112.9,1987.0,3237.1,1945.4,3242.0,2070.8,3355.1,2006.8,3316.0,2153.6,3389.6,1801.7,3047.2,1900.5,3165.9,1848.5,3105.6,1996.8,3252.1,1945.4,3185.5,2073.0,3355.1,2011.3,3667.3,2119.8,3432.7,1921.6,3171.9,2043.6,3306.6,2006.5,3279.9,2135.4,3379.4,2064.2,3359.7,2183.6,3476.5,2147.9,3425.6,2267.8,3537.3,1890.0,3130.2,2017.6,3291.4,1941.7,3194.3,2074.7,3387.5,2003.9,3303.9,2163.8,3470.7,2103.8,3382.4,2206.6,3506.7,1909.7,3163.1,2038.6,3322.4,1998.2,3269.8,2122.7,3345.8,2070.7,3350.9,2168.5,3498.0,2142.7,3435.5,2258.7,3525.6,1893.3
74,2648.5,1392.2,2646.5,1531.7,2806.4,2021.9,2980.3,1528.1,2824.1,1700.4,2984.2,1686.6,2947.3,1801.8,3081.7,1632.5,2900.6,1789.0,3083.4,1654.9,2939.2,1801.1,3089.9,1629.5,2895.7,1774.1,3089.3,1650.4,2925.7,1804.0,3098.5,1690.6,2966.2,1837.1,3154.2,1765.8,3023.1,1876.1,3167.5,1723.2,3019.3,1872.6,3208.5,1786.5,3032.5,1914.8,3178.2,1673.7,2961.6,1859.4,3154.0,1728.2,3080.7,1855.1,3219.9,1757.1,2994.9,1882.2,3177.9,1793.2,3052.4,1879.7,3189.7,1688.0,2975.9,1858.4,3150.9,1713.9,3039.1,1840.4,3163.1,1742.0,2983.9,1883.1,3152.0,1783.5,3055.9,1885.2,3180.1,1768.0,3056.6,1927.5,3290.4,1838.2,3086.9,1973.0,3263.0,1847.8,3125.3,2018.3,3294.8,1883.4,3162.9,2059.3,3275.9,1768.0,3082.5,1933.2,3231.9,1794.1,3051.9,1940.7,3233.4,1809.5,3110.6,1937.2,3243.6,2181.7,3123.4,1955.3,3290.3,1786.5,3102.0,1929.5,3255.5,1830.1,3084.3,1983.7,3634.0,1851.7,3100.5,1977.1,3293.4,1876.3,3195.5,2000.9,3317.3,1769.4
