id,label,weight,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_28_0,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_13_126,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_82,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_84,gab_feed1_ver4.gab_feed1.main_BasicBlock_116_22,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_31_31,gab_feed1_ver4.gab_feed1.main_BasicBlock_157_147,gab_feed1_ver4.gab_feed1.main_BasicBlock_87_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_18_116,gab_feed1_ver4.gab_feed1.main_BasicBlock_162_186,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_17_53,gab_feed1_ver4.KeyExchangeServer.generateMasterSecret_BasicBlock_80_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_13_28,gab_feed1_ver4.gab_feed1.main_BasicBlock_152_67,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_192,gab_feed1_ver4.ModPow.modPow_BasicBlock_9_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_150_44,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_128,gab_feed1_ver4.gab_feed1.callGenerator_BasicBlock_46_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_156_144,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_18_72
346,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1472,0,0,1,1,0,0,0,1,1,623.0y+0.0
347,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1408,0,0,1,1,0,0,0,1,1,623.0y+0.0
348,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1344,0,0,1,1,0,0,0,1,1,623.0y+0.0
349,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1280,0,0,1,1,0,0,0,1,1,623.0y+0.0
350,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1216,0,0,1,1,0,0,0,1,1,623.0y+0.0
351,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1152,0,0,1,1,0,0,0,1,1,623.0y+0.0
352,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1088,0,0,1,1,0,0,0,1,1,623.0y+0.0
353,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1024,0,0,1,1,0,0,0,1,1,623.0y+0.0
354,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,960,0,0,1,1,0,0,0,1,1,623.0y+0.0
355,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,896,0,0,1,1,0,0,0,1,1,623.0y+0.0
356,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,832,0,0,1,1,0,0,0,1,1,623.0y+0.0
357,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,768,0,0,1,1,0,0,0,1,1,623.0y+0.0
358,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,704,0,0,1,1,0,0,0,1,1,623.0y+0.0
359,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,640,0,0,1,1,0,0,0,1,1,623.0y+0.0
360,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,4096,0,0,1,1,0,0,0,1,1,747.0y+0.0
361,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,4032,0,0,1,1,0,0,0,1,1,747.0y+0.0
362,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3968,0,0,1,1,0,0,0,1,1,747.0y+0.0
363,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3904,0,0,1,1,0,0,0,1,1,747.0y+0.0
364,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3840,0,0,1,1,0,0,0,1,1,747.0y+0.0
365,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3776,0,0,1,1,0,0,0,1,1,747.0y+0.0
366,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3712,0,0,1,1,0,0,0,1,1,747.0y+0.0
367,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3648,0,0,1,1,0,0,0,1,1,747.0y+0.0
368,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3584,0,0,1,1,0,0,0,1,1,747.0y+0.0
369,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3520,0,0,1,1,0,0,0,1,1,747.0y+0.0
370,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3456,0,0,1,1,0,0,0,1,1,747.0y+0.0
371,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3392,0,0,1,1,0,0,0,1,1,747.0y+0.0
372,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3328,0,0,1,1,0,0,0,1,1,747.0y+0.0
373,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3264,0,0,1,1,0,0,0,1,1,747.0y+0.0
374,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3200,0,0,1,1,0,0,0,1,1,747.0y+0.0
375,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3136,0,0,1,1,0,0,0,1,1,747.0y+0.0
376,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3072,0,0,1,1,0,0,0,1,1,747.0y+0.0
377,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,3008,0,0,1,1,0,0,0,1,1,747.0y+0.0
378,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2944,0,0,1,1,0,0,0,1,1,747.0y+0.0
379,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2880,0,0,1,1,0,0,0,1,1,747.0y+0.0
380,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2816,0,0,1,1,0,0,0,1,1,747.0y+0.0
381,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2752,0,0,1,1,0,0,0,1,1,747.0y+0.0
382,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2688,0,0,1,1,0,0,0,1,1,747.0y+0.0
383,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2624,0,0,1,1,0,0,0,1,1,747.0y+0.0
384,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2560,0,0,1,1,0,0,0,1,1,747.0y+0.0
385,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2496,0,0,1,1,0,0,0,1,1,747.0y+0.0
386,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2432,0,0,1,1,0,0,0,1,1,747.0y+0.0
387,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2368,0,0,1,1,0,0,0,1,1,747.0y+0.0
388,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2304,0,0,1,1,0,0,0,1,1,747.0y+0.0
389,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2240,0,0,1,1,0,0,0,1,1,747.0y+0.0
390,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2176,0,0,1,1,0,0,0,1,1,747.0y+0.0
391,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2112,0,0,1,1,0,0,0,1,1,747.0y+0.0
392,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,2048,0,0,1,1,0,0,0,1,1,747.0y+0.0
393,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1984,0,0,1,1,0,0,0,1,1,747.0y+0.0
394,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1920,0,0,1,1,0,0,0,1,1,747.0y+0.0
395,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1856,0,0,1,1,0,0,0,1,1,747.0y+0.0
396,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1792,0,0,1,1,0,0,0,1,1,747.0y+0.0
397,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1728,0,0,1,1,0,0,0,1,1,747.0y+0.0
398,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1664,0,0,1,1,0,0,0,1,1,747.0y+0.0
399,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1600,0,0,1,1,0,0,0,1,1,747.0y+0.0
400,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1536,0,0,1,1,0,0,0,1,1,747.0y+0.0
401,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1472,0,0,1,1,0,0,0,1,1,747.0y+0.0
402,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1408,0,0,1,1,0,0,0,1,1,747.0y+0.0
403,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1344,0,0,1,1,0,0,0,1,1,747.0y+0.0
404,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1280,0,0,1,1,0,0,0,1,1,747.0y+0.0
405,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1216,0,0,1,1,0,0,0,1,1,747.0y+0.0
406,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1152,0,0,1,1,0,0,0,1,1,747.0y+0.0
407,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1088,0,0,1,1,0,0,0,1,1,747.0y+0.0
408,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,1024,0,0,1,1,0,0,0,1,1,747.0y+0.0
409,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,960,0,0,1,1,0,0,0,1,1,747.0y+0.0
410,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,896,0,0,1,1,0,0,0,1,1,747.0y+0.0
411,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,832,0,0,1,1,0,0,0,1,1,747.0y+0.0
412,7,100,748,0.1y+649.7,0,1,0,1,0,0,1,0,386.2y+2661096.8,1,768,0,0,1,1,0,0,0,1,1,747.0y+0.0
413,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,4096,0,0,1,1,0,0,0,1,1,871.0y+0.0
414,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,4032,0,0,1,1,0,0,0,1,1,871.0y+0.0
415,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3968,0,0,1,1,0,0,0,1,1,871.0y+0.0
416,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3904,0,0,1,1,0,0,0,1,1,871.0y+0.0
417,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3840,0,0,1,1,0,0,0,1,1,871.0y+0.0
418,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3776,0,0,1,1,0,0,0,1,1,871.0y+0.0
419,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3712,0,0,1,1,0,0,0,1,1,871.0y+0.0
420,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3648,0,0,1,1,0,0,0,1,1,871.0y+0.0
421,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3584,0,0,1,1,0,0,0,1,1,871.0y+0.0
422,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3520,0,0,1,1,0,0,0,1,1,871.0y+0.0
423,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3456,0,0,1,1,0,0,0,1,1,871.0y+0.0
424,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3392,0,0,1,1,0,0,0,1,1,871.0y+0.0
425,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3328,0,0,1,1,0,0,0,1,1,871.0y+0.0
426,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3264,0,0,1,1,0,0,0,1,1,871.0y+0.0
427,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3200,0,0,1,1,0,0,0,1,1,871.0y+0.0
428,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3136,0,0,1,1,0,0,0,1,1,871.0y+0.0
429,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3072,0,0,1,1,0,0,0,1,1,871.0y+0.0
430,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,3008,0,0,1,1,0,0,0,1,1,871.0y+0.0
431,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2944,0,0,1,1,0,0,0,1,1,871.0y+0.0
432,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2880,0,0,1,1,0,0,0,1,1,871.0y+0.0
433,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2816,0,0,1,1,0,0,0,1,1,871.0y+0.0
434,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2752,0,0,1,1,0,0,0,1,1,871.0y+0.0
435,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2688,0,0,1,1,0,0,0,1,1,871.0y+0.0
436,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2624,0,0,1,1,0,0,0,1,1,871.0y+0.0
437,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2560,0,0,1,1,0,0,0,1,1,871.0y+0.0
438,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2496,0,0,1,1,0,0,0,1,1,871.0y+0.0
439,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2432,0,0,1,1,0,0,0,1,1,871.0y+0.0
440,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2368,0,0,1,1,0,0,0,1,1,871.0y+0.0
441,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2304,0,0,1,1,0,0,0,1,1,871.0y+0.0
442,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2240,0,0,1,1,0,0,0,1,1,871.0y+0.0
443,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2176,0,0,1,1,0,0,0,1,1,871.0y+0.0
444,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2112,0,0,1,1,0,0,0,1,1,871.0y+0.0
445,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,2048,0,0,1,1,0,0,0,1,1,871.0y+0.0
446,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1984,0,0,1,1,0,0,0,1,1,871.0y+0.0
447,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1920,0,0,1,1,0,0,0,1,1,871.0y+0.0
448,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1856,0,0,1,1,0,0,0,1,1,871.0y+0.0
449,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1792,0,0,1,1,0,0,0,1,1,871.0y+0.0
450,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1728,0,0,1,1,0,0,0,1,1,871.0y+0.0
451,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1664,0,0,1,1,0,0,0,1,1,871.0y+0.0
452,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1600,0,0,1,1,0,0,0,1,1,871.0y+0.0
453,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1536,0,0,1,1,0,0,0,1,1,871.0y+0.0
454,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1472,0,0,1,1,0,0,0,1,1,871.0y+0.0
455,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1408,0,0,1,1,0,0,0,1,1,871.0y+0.0
456,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1344,0,0,1,1,0,0,0,1,1,871.0y+0.0
457,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1280,0,0,1,1,0,0,0,1,1,871.0y+0.0
458,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1216,0,0,1,1,0,0,0,1,1,871.0y+0.0
459,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1152,0,0,1,1,0,0,0,1,1,871.0y+0.0
460,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1088,0,0,1,1,0,0,0,1,1,871.0y+0.0
461,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,1024,0,0,1,1,0,0,0,1,1,871.0y+0.0
462,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,960,0,0,1,1,0,0,0,1,1,871.0y+0.0
463,8,100,872,0.1y+757.5,0,1,0,1,0,0,1,0,450.3y+3102831.7,1,896,0,0,1,1,0,0,0,1,1,871.0y+0.0
464,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,4096,0,0,1,1,0,0,0,1,1,995.0y+0.0
465,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,4032,0,0,1,1,0,0,0,1,1,995.0y+0.0
466,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3968,0,0,1,1,0,0,0,1,1,995.0y+0.0
467,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3904,0,0,1,1,0,0,0,1,1,995.0y+0.0
468,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3840,0,0,1,1,0,0,0,1,1,995.0y+0.0
469,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3776,0,0,1,1,0,0,0,1,1,995.0y+0.0
470,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3712,0,0,1,1,0,0,0,1,1,995.0y+0.0
471,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3648,0,0,1,1,0,0,0,1,1,995.0y+0.0
472,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3584,0,0,1,1,0,0,0,1,1,995.0y+0.0
473,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3520,0,0,1,1,0,0,0,1,1,995.0y+0.0
474,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3456,0,0,1,1,0,0,0,1,1,995.0y+0.0
475,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3392,0,0,1,1,0,0,0,1,1,995.0y+0.0
476,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3328,0,0,1,1,0,0,0,1,1,995.0y+0.0
477,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3264,0,0,1,1,0,0,0,1,1,995.0y+0.0
478,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3200,0,0,1,1,0,0,0,1,1,995.0y+0.0
479,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3136,0,0,1,1,0,0,0,1,1,995.0y+0.0
480,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3072,0,0,1,1,0,0,0,1,1,995.0y+0.0
481,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,3008,0,0,1,1,0,0,0,1,1,995.0y+0.0
482,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2944,0,0,1,1,0,0,0,1,1,995.0y+0.0
483,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2880,0,0,1,1,0,0,0,1,1,995.0y+0.0
484,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2816,0,0,1,1,0,0,0,1,1,995.0y+0.0
485,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2752,0,0,1,1,0,0,0,1,1,995.0y+0.0
486,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2688,0,0,1,1,0,0,0,1,1,995.0y+0.0
487,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2624,0,0,1,1,0,0,0,1,1,995.0y+0.0
488,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2560,0,0,1,1,0,0,0,1,1,995.0y+0.0
489,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2496,0,0,1,1,0,0,0,1,1,995.0y+0.0
490,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2432,0,0,1,1,0,0,0,1,1,995.0y+0.0
491,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2368,0,0,1,1,0,0,0,1,1,995.0y+0.0
492,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2304,0,0,1,1,0,0,0,1,1,995.0y+0.0
493,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2240,0,0,1,1,0,0,0,1,1,995.0y+0.0
494,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2176,0,0,1,1,0,0,0,1,1,995.0y+0.0
495,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2112,0,0,1,1,0,0,0,1,1,995.0y+0.0
496,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,2048,0,0,1,1,0,0,0,1,1,995.0y+0.0
497,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1984,0,0,1,1,0,0,0,1,1,995.0y+0.0
498,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1920,0,0,1,1,0,0,0,1,1,995.0y+0.0
499,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1856,0,0,1,1,0,0,0,1,1,995.0y+0.0
500,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1792,0,0,1,1,0,0,0,1,1,995.0y+0.0
501,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1728,0,0,1,1,0,0,0,1,1,995.0y+0.0
502,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1664,0,0,1,1,0,0,0,1,1,995.0y+0.0
503,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1600,0,0,1,1,0,0,0,1,1,995.0y+0.0
504,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1536,0,0,1,1,0,0,0,1,1,995.0y+0.0
505,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1472,0,0,1,1,0,0,0,1,1,995.0y+0.0
506,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1408,0,0,1,1,0,0,0,1,1,995.0y+0.0
507,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1344,0,0,1,1,0,0,0,1,1,995.0y+0.0
508,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1280,0,0,1,1,0,0,0,1,1,995.0y+0.0
509,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1216,0,0,1,1,0,0,0,1,1,995.0y+0.0
510,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1152,0,0,1,1,0,0,0,1,1,995.0y+0.0
511,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1088,0,0,1,1,0,0,0,1,1,995.0y+0.0
512,9,100,996,0.1y+865.4,0,1,0,1,0,0,1,0,514.4y+3544566.6,1,1024,0,0,1,1,0,0,0,1,1,995.0y+0.0
513,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,4096,0,0,1,1,0,0,0,1,1,1119.0y+0.0
514,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,4032,0,0,1,1,0,0,0,1,1,1119.0y+0.0
515,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,3968,0,0,1,1,0,0,0,1,1,1119.0y+0.0
516,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,3904,0,0,1,1,0,0,0,1,1,1119.0y+0.0
517,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,3840,0,0,1,1,0,0,0,1,1,1119.0y+0.0
518,10,100,1120,0.1y+973.2,0,1,0,1,0,0,1,0,578.5y+3986301.6,1,3776,0,0,1,1,0,0,0,1,1,1119.0y+0.0
